Dataset,DefectNum,ModuleNum,DefectRate,ImbLevel,Metrics,Classifier,ImbLearner,ImbLearnerType,AUC,MCC
log4j-1.0,34,135,0.251851852,2.970588235,PROC,Ripper,Y,UOBst,0.8379 ,0.3915 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,SVM,Y,UOBst,0.7536 ,0.4421 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,C4.5,Y,UOS,0.7573 ,0.4217 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,IBk,Y,UOS,0.8400 ,0.4649 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,LR,Y,UOS,0.8360 ,0.5014 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,NB,Y,UOS,0.8545 ,0.4698 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,RF,Y,UOS,0.7919 ,0.3971 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,Ripper,Y,UOS,0.7501 ,0.4664 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,SVM,Y,UOS,0.7177 ,0.4666 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,C4.5,Y,US,0.7525 ,0.4433 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,IBk,Y,US,0.8226 ,0.4457 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,LR,Y,US,0.8583 ,0.4945 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,NB,Y,US,0.8387 ,0.4857 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,RF,Y,US,0.7995 ,0.4062 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,Ripper,Y,US,0.7503 ,0.4599 
log4j-1.0,34,135,0.251851852,2.970588235,PROC,SVM,Y,US,0.7220 ,0.4722 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,Bag,0.7692 ,0.3206 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,Bag,0.7463 ,0.3358 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,Bag,0.7647 ,0.3633 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,Bag,0.7685 ,0.3680 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,Bag,0.7587 ,0.3183 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,Bag,0.7211 ,0.3199 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,Bag,0.5529 ,0.0338 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,Bst,0.6609 ,0.2862 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,Bst,0.6743 ,0.2776 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,Bst,0.7197 ,0.3319 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,Bst,0.6777 ,0.3748 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,Bst,0.6413 ,0.2887 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,Bst,0.6571 ,0.2894 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,Bst,0.7202 ,0.2042 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,COS,0.7133 ,0.3150 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,COS,0.7542 ,0.2835 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,COS,0.7515 ,0.3397 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,COS,0.7712 ,0.3456 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,COS,0.7521 ,0.2971 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,COS,0.6927 ,0.3267 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,COS,0.5099 ,0.0421 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,EM1v1,0.7781 ,0.3652 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,EM1v1,0.7638 ,0.3269 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,EM1v1,0.7607 ,0.3407 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,EM1v1,0.7794 ,0.3461 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,EM1v1,0.7717 ,0.2781 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,EM1v1,0.7910 ,0.3368 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,EM1v1,0.7276 ,0.3634 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,N,none,0.6552 ,0.2916 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,N,none,0.6906 ,0.3033 
Lucene,64,691,0.092619392,9.796875,PROC,LR,N,none,0.7559 ,0.3620 
Lucene,64,691,0.092619392,9.796875,PROC,NB,N,none,0.7762 ,0.3602 
Lucene,64,691,0.092619392,9.796875,PROC,RF,N,none,0.7160 ,0.3004 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,N,none,0.6004 ,0.2840 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,N,none,0.5092 ,0.0406 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,OBag,0.6804 ,0.2997 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,OBag,0.6778 ,0.2361 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,OBag,0.7608 ,0.3570 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,OBag,0.7701 ,0.3306 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,OBag,0.6832 ,0.2699 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,OBag,0.7302 ,0.3130 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,OBag,0.7246 ,0.3450 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,OBst,0.6413 ,0.2665 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,OBst,0.6272 ,0.1962 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,OBst,0.7279 ,0.3332 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,OBst,0.7107 ,0.3399 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,OBst,0.6229 ,0.2659 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,OBst,0.6408 ,0.2540 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,OBst,0.6914 ,0.3290 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,OS,0.5974 ,0.2539 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,OS,0.6610 ,0.2354 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,OS,0.7591 ,0.3441 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,OS,0.7658 ,0.3328 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,OS,0.6595 ,0.2721 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,OS,0.6398 ,0.2664 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,OS,0.6990 ,0.3488 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,SBag,0.7037 ,0.2916 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,SBag,0.6932 ,0.2628 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,SBag,0.7574 ,0.3584 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,SBag,0.7724 ,0.3333 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,SBag,0.6955 ,0.2850 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,SBag,0.7412 ,0.3042 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,SBag,0.7426 ,0.3494 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,SBst,0.7090 ,0.2762 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,SBst,0.7233 ,0.3055 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,SBst,0.7546 ,0.2690 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,SBst,0.7656 ,0.3431 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,SBst,0.7241 ,0.2013 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,SBst,0.7258 ,0.3261 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,SBst,0.7230 ,0.2931 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,SMOTE,0.6740 ,0.2845 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,SMOTE,0.7176 ,0.2977 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,SMOTE,0.7633 ,0.3568 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,SMOTE,0.7700 ,0.3649 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,SMOTE,0.7390 ,0.3180 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,SMOTE,0.6886 ,0.3259 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,SMOTE,0.7128 ,0.3402 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,UBag,0.7767 ,0.3218 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,UBag,0.7662 ,0.3177 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,UBag,0.7581 ,0.3264 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,UBag,0.7721 ,0.3482 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,UBag,0.7610 ,0.2843 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,UBag,0.7797 ,0.3126 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,UBag,0.7556 ,0.3691 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,UBst,0.7524 ,0.2700 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,UBst,0.7569 ,0.3180 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,UBst,0.7639 ,0.3270 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,UBst,0.7595 ,0.3130 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,UBst,0.7578 ,0.2381 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,UBst,0.7349 ,0.2689 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,UBst,0.6883 ,0.2491 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,UOBag,0.7595 ,0.2973 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,UOBag,0.7424 ,0.2656 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,UOBag,0.7603 ,0.3473 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,UOBag,0.7736 ,0.3575 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,UOBag,0.7300 ,0.2995 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,UOBag,0.7644 ,0.3203 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,UOBag,0.7412 ,0.3489 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,UOBst,0.6511 ,0.2668 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,UOBst,0.6735 ,0.2094 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,UOBst,0.7307 ,0.3293 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,UOBst,0.7243 ,0.3498 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,UOBst,0.6375 ,0.2637 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,UOBst,0.6454 ,0.2383 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,UOBst,0.6945 ,0.3362 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,UOS,0.6346 ,0.2398 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,UOS,0.6922 ,0.2172 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,UOS,0.7531 ,0.3493 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,UOS,0.7745 ,0.3571 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,UOS,0.7072 ,0.2624 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,UOS,0.6550 ,0.2541 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,UOS,0.6905 ,0.3463 
Lucene,64,691,0.092619392,9.796875,PROC,C4.5,Y,US,0.7028 ,0.3164 
Lucene,64,691,0.092619392,9.796875,PROC,IBk,Y,US,0.7204 ,0.2504 
Lucene,64,691,0.092619392,9.796875,PROC,LR,Y,US,0.7524 ,0.3331 
Lucene,64,691,0.092619392,9.796875,PROC,NB,Y,US,0.7744 ,0.3448 
Lucene,64,691,0.092619392,9.796875,PROC,RF,Y,US,0.7287 ,0.2332 
Lucene,64,691,0.092619392,9.796875,PROC,Ripper,Y,US,0.7139 ,0.3023 
Lucene,64,691,0.092619392,9.796875,PROC,SVM,Y,US,0.6558 ,0.3387 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,Bag,0.6295 ,0.1491 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,Bag,0.6911 ,0.1706 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,Bag,0.6111 ,0.1280 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,Bag,0.6350 ,0.2405 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,Bag,0.7020 ,0.1612 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,Bag,0.6126 ,0.1492 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,Bag,0.5016 ,-0.0003 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,Bst,0.6610 ,0.1561 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,Bst,0.6627 ,0.1303 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,Bst,0.5984 ,0.1437 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,Bst,0.6418 ,0.2336 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,Bst,0.6636 ,0.1552 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,Bst,0.6658 ,0.1471 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,Bst,0.6066 ,-0.0010 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,COS,0.6253 ,0.2125 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,COS,0.6705 ,0.1883 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,COS,0.5945 ,0.1888 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,COS,0.6157 ,0.1579 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,COS,0.6321 ,0.1639 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,COS,0.6106 ,0.2284 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,COS,0.4998 ,-0.0017 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,EM1v1,0.7019 ,0.2178 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,EM1v1,0.7156 ,0.2216 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,EM1v1,0.6416 ,0.2249 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,EM1v1,0.6619 ,0.2324 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,EM1v1,0.7141 ,0.2188 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,EM1v1,0.7063 ,0.2028 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,EM1v1,0.6128 ,0.2158 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,N,none,0.5515 ,0.1101 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,N,none,0.6738 ,0.1573 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,N,none,0.5943 ,0.1324 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,N,none,0.6282 ,0.2423 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,N,none,0.6796 ,0.1650 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,N,none,0.5471 ,0.1784 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,N,none,0.5000 ,0.0000 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,OBag,0.6660 ,0.1661 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,OBag,0.6671 ,0.1641 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,OBag,0.6111 ,0.2105 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,OBag,0.5952 ,0.0033 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,OBag,0.6737 ,0.1311 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,OBag,0.7033 ,0.2133 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,OBag,0.5910 ,0.2016 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,OBst,0.6622 ,0.1459 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,OBst,0.6535 ,0.1437 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,OBst,0.6099 ,0.1997 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,OBst,0.5792 ,0.0361 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,OBst,0.6613 ,0.1550 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,OBst,0.6649 ,0.1595 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,OBst,0.5656 ,0.1824 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,OS,0.5981 ,0.1368 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,OS,0.6400 ,0.1378 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,OS,0.6149 ,0.2087 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,OS,0.5899 ,0.0118 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,OS,0.6516 ,0.1324 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,OS,0.6268 ,0.1653 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,OS,0.5594 ,0.1906 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,SBag,0.6910 ,0.1949 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,SBag,0.6962 ,0.2030 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,SBag,0.6599 ,0.2094 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,SBag,0.5930 ,-0.0029 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,SBag,0.6996 ,0.1768 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,SBag,0.7044 ,0.2248 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,SBag,0.6137 ,0.2183 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,SBst,0.7000 ,0.2029 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,SBst,0.6961 ,0.1805 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,SBst,0.6688 ,0.1564 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,SBst,0.6253 ,0.1519 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,SBst,0.6994 ,0.2041 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,SBst,0.6974 ,0.2246 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,SBst,0.6293 ,0.2258 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,SMOTE,0.6637 ,0.1927 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,SMOTE,0.6823 ,0.1874 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,SMOTE,0.6600 ,0.1431 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,SMOTE,0.6396 ,0.1799 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,SMOTE,0.6623 ,0.1808 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,SMOTE,0.6494 ,0.2042 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,SMOTE,0.5900 ,0.2242 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,UBag,0.7137 ,0.2322 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,UBag,0.7117 ,0.2175 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,UBag,0.6312 ,0.2069 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,UBag,0.6524 ,0.2272 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,UBag,0.7219 ,0.2308 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,UBag,0.7141 ,0.2148 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,UBag,0.6321 ,0.2298 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,UBst,0.6904 ,0.1839 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,UBst,0.6989 ,0.2007 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,UBst,0.6227 ,0.1972 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,UBst,0.6519 ,0.2106 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,UBst,0.7148 ,0.2052 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,UBst,0.6824 ,0.1769 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,UBst,0.5765 ,0.1394 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,UOBag,0.6960 ,0.2106 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,UOBag,0.6959 ,0.2099 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,UOBag,0.6226 ,0.2058 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,UOBag,0.6367 ,0.1722 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,UOBag,0.7013 ,0.2022 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,UOBag,0.7134 ,0.2264 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,UOBag,0.6286 ,0.2292 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,UOBst,0.6670 ,0.1669 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,UOBst,0.6661 ,0.1694 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,UOBst,0.6178 ,0.2032 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,UOBst,0.6042 ,0.1177 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,UOBst,0.6678 ,0.1547 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,UOBst,0.6752 ,0.1815 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,UOBst,0.5862 ,0.2013 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,UOS,0.6070 ,0.1504 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,UOS,0.6499 ,0.1505 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,UOS,0.6145 ,0.1973 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,UOS,0.6190 ,0.1239 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,UOS,0.6708 ,0.1764 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,UOS,0.6377 ,0.1802 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,UOS,0.5841 ,0.2200 
Mylyn,245,1862,0.131578947,6.6,PROC,C4.5,Y,US,0.6448 ,0.1782 
Mylyn,245,1862,0.131578947,6.6,PROC,IBk,Y,US,0.6711 ,0.1743 
Mylyn,245,1862,0.131578947,6.6,PROC,LR,Y,US,0.6221 ,0.1819 
Mylyn,245,1862,0.131578947,6.6,PROC,NB,Y,US,0.6547 ,0.1788 
Mylyn,245,1862,0.131578947,6.6,PROC,RF,Y,US,0.6765 ,0.1716 
Mylyn,245,1862,0.131578947,6.6,PROC,Ripper,Y,US,0.6323 ,0.1702 
Mylyn,245,1862,0.131578947,6.6,PROC,SVM,Y,US,0.5864 ,0.2160 
poi-2.0,37,314,0.117834395,7.486486486,PROC,C4.5,Y,Bag,0.7063 ,0.2839 
poi-2.0,37,314,0.117834395,7.486486486,PROC,IBk,Y,Bag,0.6999 ,0.1574 
poi-2.0,37,314,0.117834395,7.486486486,PROC,LR,Y,Bag,0.6736 ,0.1774 
poi-2.0,37,314,0.117834395,7.486486486,PROC,NB,Y,Bag,0.6940 ,0.3101 
poi-2.0,37,314,0.117834395,7.486486486,PROC,RF,Y,Bag,0.7271 ,0.2811 
poi-2.0,37,314,0.117834395,7.486486486,PROC,Ripper,Y,Bag,0.6913 ,0.2958 
poi-2.0,37,314,0.117834395,7.486486486,PROC,SVM,Y,Bag,0.5064 ,0.0000 
poi-2.0,37,314,0.117834395,7.486486486,PROC,C4.5,Y,Bst,0.6733 ,0.2597 
poi-2.0,37,314,0.117834395,7.486486486,PROC,IBk,Y,Bst,0.6945 ,0.2661 
poi-2.0,37,314,0.117834395,7.486486486,PROC,LR,Y,Bst,0.6460 ,0.1783 
poi-2.0,37,314,0.117834395,7.486486486,PROC,NB,Y,Bst,0.6655 ,0.2942 
poi-2.0,37,314,0.117834395,7.486486486,PROC,RF,Y,Bst,0.6769 ,0.3220 
poi-2.0,37,314,0.117834395,7.486486486,PROC,Ripper,Y,Bst,0.6849 ,0.2873 
poi-2.0,37,314,0.117834395,7.486486486,PROC,SVM,Y,Bst,0.6512 ,0.0241 
poi-2.0,37,314,0.117834395,7.486486486,PROC,C4.5,Y,COS,0.6483 ,0.2953 
poi-2.0,37,314,0.117834395,7.486486486,PROC,IBk,Y,COS,0.7118 ,0.2344 
poi-2.0,37,314,0.117834395,7.486486486,PROC,LR,Y,COS,0.6571 ,0.1769 
poi-2.0,37,314,0.117834395,7.486486486,PROC,NB,Y,COS,0.6870 ,0.2187 
poi-2.0,37,314,0.117834395,7.486486486,PROC,RF,Y,COS,0.7054 ,0.2944 
poi-2.0,37,314,0.117834395,7.486486486,PROC,Ripper,Y,COS,0.6390 ,0.2717 
poi-2.0,37,314,0.117834395,7.486486486,PROC,SVM,Y,COS,0.5000 ,0.0000 
poi-2.0,37,314,0.117834395,7.486486486,PROC,C4.5,Y,EM1v1,0.6959 ,0.2364 
poi-2.0,37,314,0.117834395,7.486486486,PROC,IBk,Y,EM1v1,0.7279 ,0.2723 
poi-2.0,37,314,0.117834395,7.486486486,PROC,LR,Y,EM1v1,0.6689 ,0.1674 
poi-2.0,37,314,0.117834395,7.486486486,PROC,NB,Y,EM1v1,0.6828 ,0.2409 
poi-2.0,37,314,0.117834395,7.486486486,PROC,RF,Y,EM1v1,0.7315 ,0.2839 
poi-2.0,37,314,0.117834395,7.486486486,PROC,Ripper,Y,EM1v1,0.7293 ,0.2205 
poi-2.0,37,314,0.117834395,7.486486486,PROC,SVM,Y,EM1v1,0.6429 ,0.2688 
poi-2.0,37,314,0.117834395,7.486486486,PROC,C4.5,N,none,0.5876 ,0.3076 
poi-2.0,37,314,0.117834395,7.486486486,PROC,IBk,N,none,0.6787 ,0.1710 
poi-2.0,37,314,0.117834395,7.486486486,PROC,LR,N,none,0.6605 ,0.2019 
